claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported
CLM1526,33,M,1,5,106155,1,0,Own,59692,2023-01-26,Thursday,Highway,5,1,11,Online,1,2,Compact,33036,Red,9697,5508,500,2372,69,12,Y
CLM1527,66,F,1,34,89603,0,1,Own,69025,2022-01-09,Sunday,Local,5,1,56,Online,0,12,Medium,73045,White,22400,5120,2000,1131,42,12,N
CLM1528,21,F,0,83,65809,1,1,Rent,48328,2022-06-21,Tuesday,Parking Lot,2,0,13,Online,0,2,Medium,70522,Silver,32345,12874,500,819,45,9,N
CLM1529,37,F,0,59,122511,0,1,Rent,74824,2023-04-06,Thursday,Local,3,0,77,Phone,1,0,Compact,55227,Blue,38383,13489,500,2783,5,5,N
CLM1530,62,M,0,10,128777,1,0,Own,19247,2022-10-16,Sunday,Parking Lot,5,1,66,Online,0,13,Medium,39929,Black,19635,9638,1500,973,57,12,Y
CLM1531,43,F,1,3,147037,1,1,Own,71954,2023-03-06,Monday,Highway,3,1,24,Phone,1,2,Large,22548,Blue,16078,9535,500,2858,87,8,Y
CLM1532,58,F,1,45,92255,1,1,Own,91899,2022-02-16,Wednesday,Highway,1,1,95,Broker,0,1,Large,78548,Black,19029,6499,1500,1629,44,9,N
CLM1533,60,M,0,90,60097,0,1,Own,25332,2022-10-13,Thursday,Parking Lot,5,0,54,Phone,0,2,Compact,42260,Blue,43498,14670,500,2673,24,4,N
CLM1534,77,F,1,59,145737,0,1,Rent,53723,2023-04-29,Saturday,Local,1,1,10,Online,0,6,Large,7147,Black,34383,3933,500,1055,22,4,N
CLM1535,47,M,0,9,95361,1,1,Rent,31304,2022-11-25,Friday,Parking Lot,2,1,19,Phone,1,7,Large,14490,Silver,22252,6045,1000,827,83,6,N
CLM1536,43,F,0,28,69853,1,0,Rent,41826,2023-11-13,Monday,Local,4,1,38,Broker,0,11,Large,45736,Silver,25530,13760,2000,866,16,6,N
CLM1537,29,M,0,73,132260,1,0,Own,49643,2023-11-20,Monday,Parking Lot,1,0,4,Broker,0,5,Compact,40790,White,31988,3665,1500,2142,23,0,N
CLM1538,47,M,1,27,55983,1,1,Own,49462,2023-10-28,Saturday,Highway,0,0,37,Online,1,1,Large,39160,Black,7789,3897,1500,1177,88,1,N
CLM1539,34,F,0,63,148924,1,0,Own,29641,2022-03-11,Friday,Local,5,1,21,Broker,1,5,Large,55713,Black,21390,12137,500,1801,51,6,N
CLM1540,67,F,1,90,145580,1,1,Own,32760,2023-01-29,Sunday,Parking Lot,4,1,54,Phone,0,10,Medium,70614,Red,36891,11184,500,1280,98,2,N
CLM1541,52,M,0,4,84510,1,0,Rent,86407,2023-03-19,Sunday,Parking Lot,5,0,47,Phone,1,0,Compact,72906,Silver,20665,12046,500,1895,76,4,N
CLM1542,18,M,0,92,89211,1,0,Own,93996,2023-12-23,Saturday,Highway,3,1,76,Online,0,8,Medium,59401,Red,33463,19877,1000,1929,11,6,N
CLM1543,46,F,1,36,67599,0,1,Rent,27397,2023-10-17,Tuesday,Highway,3,1,94,Phone,1,9,Large,72560,White,39607,21375,1500,1715,32,2,N
CLM1544,83,F,1,39,85054,1,1,Own,11906,2022-08-20,Saturday,Highway,1,1,28,Online,1,2,Large,63701,Silver,13031,5318,1000,1960,67,5,N
CLM1545,26,F,1,39,93302,0,0,Own,39504,2023-02-09,Thursday,Highway,2,1,69,Phone,1,6,Compact,73607,Blue,17939,6134,2000,1540,40,9,N
CLM1546,83,M,0,47,39157,1,1,Rent,45030,2022-06-07,Tuesday,Highway,4,1,8,Online,0,4,Compact,10188,Black,42570,16335,2000,1461,88,0,N
CLM1547,63,F,1,38,67218,0,1,Rent,49131,2022-01-31,Monday,Local,2,1,86,Broker,0,8,Compact,34825,Black,37839,14508,1500,1370,21,9,Y
CLM1548,62,F,1,86,145788,0,1,Rent,33806,2022-11-13,Sunday,Highway,5,1,19,Online,0,1,Compact,14752,White,4457,2151,1500,1549,70,8,Y
CLM1549,18,F,0,52,90404,1,1,Rent,91932,2023-07-14,Friday,Local,0,1,56,Online,0,2,Large,7017,Blue,8957,2088,500,1196,47,5,N
CLM1550,70,F,0,85,54206,0,0,Rent,13543,2022-04-14,Thursday,Local,5,0,32,Phone,0,7,Compact,40031,Silver,43929,19092,1500,2563,76,12,N
CLM1551,56,F,1,90,127437,0,1,Rent,24591,2023-12-29,Friday,Parking Lot,3,0,8,Online,0,7,Medium,15929,Black,15842,8735,500,2050,36,0,N
CLM1552,58,M,1,75,109367,1,1,Rent,23265,2022-11-01,Tuesday,Parking Lot,1,1,6,Broker,1,3,Compact,40929,White,21539,5267,1000,1523,90,1,N
CLM1553,31,F,1,80,45008,1,1,Rent,58928,2022-06-02,Thursday,Highway,4,0,16,Broker,0,6,Medium,32626,Black,33720,9420,1000,1104,20,13,N
CLM1554,73,M,1,78,88049,1,0,Own,83366,2023-03-22,Wednesday,Highway,5,0,32,Phone,1,6,Large,76185,Silver,10120,5740,1000,2473,17,2,Y
CLM1555,51,F,1,85,49592,0,1,Own,50643,2022-07-21,Thursday,Parking Lot,4,0,10,Broker,0,10,Medium,76055,Black,24769,4588,1000,721,80,6,N
CLM1556,33,F,0,41,63005,0,0,Own,12850,2022-01-21,Friday,Local,1,0,42,Broker,0,3,Large,28535,Red,11000,2114,500,1806,20,8,N
CLM1557,70,M,0,62,68037,0,0,Rent,88082,2022-04-13,Wednesday,Highway,0,1,54,Broker,0,0,Large,15702,White,42196,22206,500,1266,31,7,N
CLM1558,46,M,0,97,116528,0,0,Rent,59037,2022-08-20,Saturday,Highway,3,0,57,Broker,1,7,Medium,49140,Silver,39590,23288,1500,2572,59,3,N
CLM1559,35,M,0,38,46393,0,0,Own,67480,2023-05-23,Tuesday,Parking Lot,2,0,63,Online,0,7,Large,14107,Black,6993,2545,500,1425,53,11,Y
CLM1560,80,M,0,12,138558,1,1,Own,54527,2022-04-10,Sunday,Local,5,0,86,Broker,1,2,Large,34086,Red,18322,5276,1000,1040,26,11,Y
CLM1561,32,M,1,5,77557,0,1,Own,62389,2022-02-28,Monday,Local,1,0,74,Online,0,11,Large,14719,Silver,15017,2315,1500,1936,11,4,N
CLM1562,67,M,0,15,59029,1,1,Own,11737,2023-04-28,Friday,Local,2,1,62,Phone,1,11,Medium,51157,Red,42034,4885,1000,520,10,10,N
CLM1563,65,F,1,87,66228,1,0,Own,13771,2023-01-07,Saturday,Local,3,1,95,Broker,0,1,Medium,22558,Red,34932,19016,500,2511,78,7,N
CLM1564,52,F,1,22,66737,0,0,Own,99031,2022-08-31,Wednesday,Local,0,1,80,Online,0,10,Medium,31849,Black,2541,923,500,2614,12,3,N
CLM1565,83,F,0,3,37806,1,0,Rent,12972,2023-04-25,Tuesday,Highway,5,0,27,Phone,1,13,Large,44339,Blue,26757,13414,1500,2918,88,5,Y
CLM1566,41,F,1,35,27847,1,1,Rent,60222,2023-12-16,Saturday,Parking Lot,5,1,23,Broker,1,0,Compact,23705,White,1555,228,1500,1886,28,7,N
CLM1567,40,F,1,86,134337,0,0,Own,69274,2023-04-15,Saturday,Highway,1,0,34,Broker,1,3,Medium,52708,White,11618,3120,1000,2827,8,9,N
CLM1568,70,F,1,73,142755,0,1,Own,17642,2022-04-10,Sunday,Highway,4,1,96,Phone,0,0,Large,9381,Red,32047,9078,2000,1186,26,8,N
CLM1569,24,F,1,41,76411,0,0,Rent,65206,2022-07-09,Saturday,Highway,3,1,77,Phone,1,4,Large,20089,Red,5581,3309,2000,2501,25,6,N
CLM1570,84,M,0,96,79758,0,1,Own,56057,2022-09-07,Wednesday,Local,3,1,82,Broker,1,11,Medium,79599,Red,1834,541,2000,1418,61,6,N
CLM1571,36,M,1,59,88104,1,1,Own,68408,2022-06-22,Wednesday,Parking Lot,1,0,24,Phone,1,3,Large,70131,Blue,16762,9150,2000,834,80,10,Y
CLM1572,80,F,1,69,68114,1,0,Own,99234,2022-10-11,Tuesday,Parking Lot,4,0,77,Broker,1,0,Large,50807,Blue,23301,8384,500,2392,82,10,N
CLM1573,71,F,1,7,130186,0,1,Rent,33290,2022-08-09,Tuesday,Local,2,1,93,Phone,0,1,Medium,62089,Black,47428,17771,1000,1237,55,7,N
CLM1574,77,M,1,98,114830,0,0,Rent,66325,2022-08-24,Wednesday,Highway,4,1,18,Broker,0,10,Medium,27784,Silver,24027,4895,500,2075,32,4,Y
CLM1575,25,F,1,58,149321,1,1,Own,34161,2022-05-17,Tuesday,Parking Lot,2,1,70,Online,0,14,Large,51389,Red,45627,20494,2000,1263,62,6,N
CLM1576,63,F,0,23,130218,1,0,Own,69055,2022-01-08,Saturday,Local,2,1,34,Online,1,0,Compact,55477,Blue,37901,14508,1500,920,91,11,N
CLM1577,34,F,1,34,122062,0,1,Own,61507,2023-01-09,Monday,Parking Lot,4,0,8,Phone,1,0,Compact,15683,Silver,24664,11389,2000,904,58,4,Y
CLM1578,23,M,0,14,36448,0,1,Rent,19491,2022-08-27,Saturday,Highway,5,1,7,Phone,0,9,Large,5968,White,1368,352,1500,1406,12,9,Y
CLM1579,66,F,1,90,98858,1,0,Rent,77005,2023-09-22,Friday,Local,3,1,38,Online,1,4,Medium,33365,Blue,18207,3352,1000,555,4,12,N
CLM1580,52,M,0,78,117459,1,0,Rent,15534,2022-08-23,Tuesday,Local,3,1,51,Online,0,6,Medium,70557,Black,35268,20808,1500,2260,58,12,N
CLM1581,29,F,0,8,116895,0,0,Rent,31498,2023-07-21,Friday,Local,1,1,61,Phone,0,9,Medium,30032,Black,13641,7809,2000,938,36,8,N
CLM1582,34,F,1,3,91820,0,1,Own,84353,2022-10-11,Tuesday,Local,3,0,26,Broker,0,14,Compact,22127,White,18952,9762,1000,1663,73,6,N
CLM1583,31,F,1,92,78008,1,1,Rent,93276,2022-03-26,Saturday,Parking Lot,4,0,30,Broker,0,4,Large,76545,Black,21842,3344,500,1167,43,8,N
CLM1584,64,F,1,72,126917,0,0,Rent,13650,2022-03-03,Thursday,Highway,4,0,38,Broker,1,4,Medium,8190,Silver,49113,15391,500,891,81,3,N
CLM1585,59,F,1,77,142735,0,1,Own,37885,2023-01-17,Tuesday,Highway,2,0,7,Online,0,6,Medium,72067,Blue,6481,2075,1500,2099,93,1,N
CLM1586,34,F,0,81,101426,0,0,Rent,28807,2023-05-19,Friday,Local,5,1,37,Online,0,4,Large,75248,Black,27201,5552,1000,1002,17,8,N
CLM1587,65,M,0,13,132223,0,1,Rent,56936,2022-04-13,Wednesday,Local,1,1,78,Online,0,5,Large,33074,Blue,21595,2788,1500,2777,54,8,N
CLM1588,33,M,1,9,73080,1,1,Own,40815,2022-03-27,Sunday,Local,2,0,9,Phone,1,7,Medium,14716,Silver,42563,17405,1500,2439,5,6,Y
CLM1589,76,M,0,94,119279,0,0,Rent,17213,2022-07-11,Monday,Parking Lot,2,1,19,Phone,1,2,Medium,9134,White,26892,9939,1000,2409,33,10,N
CLM1590,51,F,1,72,86425,0,1,Rent,73600,2022-11-14,Monday,Local,5,0,55,Broker,1,6,Compact,49149,Black,11940,3616,2000,1941,44,11,N
CLM1591,76,F,1,11,132482,0,1,Own,25187,2023-05-27,Saturday,Local,1,1,44,Online,1,11,Large,52322,Red,38306,8837,500,2724,63,6,N
CLM1592,28,M,1,71,68506,0,1,Rent,30968,2023-12-03,Sunday,Parking Lot,1,1,99,Phone,0,4,Compact,46831,Black,43933,20859,2000,1051,19,2,N
CLM1593,81,M,0,84,63310,1,0,Rent,79893,2022-07-19,Tuesday,Local,1,0,51,Broker,0,10,Compact,47495,Blue,22168,5286,1000,2272,10,6,N
CLM1594,18,F,1,50,97475,1,1,Own,37412,2022-10-20,Thursday,Local,3,0,23,Online,1,6,Large,40454,Black,34001,16668,500,2641,71,0,N
CLM1595,41,F,1,12,88936,0,1,Rent,90907,2022-02-04,Friday,Parking Lot,3,0,99,Broker,0,11,Medium,40256,Blue,11892,6270,1000,2525,39,7,N
CLM1596,29,M,1,35,62438,0,1,Own,17869,2023-06-27,Tuesday,Highway,1,1,14,Online,1,8,Medium,31145,Silver,11086,4585,1000,528,66,12,Y
CLM1597,54,M,1,82,35764,0,0,Own,37563,2023-09-28,Thursday,Parking Lot,2,1,70,Phone,1,5,Compact,12244,Black,7372,2781,1000,1072,26,6,N
CLM1598,46,M,1,67,58674,1,1,Rent,27733,2023-09-17,Sunday,Highway,0,1,36,Broker,0,12,Large,63971,Black,40709,14142,2000,1676,97,0,N
CLM1599,35,M,1,11,102011,0,0,Rent,56412,2022-12-06,Tuesday,Local,0,0,51,Online,1,2,Compact,78704,Silver,7861,1907,2000,2948,55,13,N
CLM1600,43,M,0,54,108720,1,0,Rent,43365,2023-05-24,Wednesday,Parking Lot,0,1,1,Online,0,6,Medium,71201,Red,33694,12631,2000,2708,14,7,N
CLM1601,38,F,0,47,90799,0,0,Own,58877,2023-09-24,Sunday,Local,3,0,28,Phone,1,11,Medium,71055,Blue,32106,17364,500,2900,66,5,Y
CLM1602,39,M,1,47,26256,1,1,Rent,74800,2023-12-31,Sunday,Parking Lot,4,1,26,Broker,0,8,Medium,47367,Black,49279,22055,1500,1126,63,0,N
CLM1603,65,M,1,64,59373,1,1,Own,53019,2022-06-05,Sunday,Highway,3,1,92,Online,1,10,Compact,70936,Silver,20239,7422,500,556,87,3,N
CLM1604,74,F,0,99,98025,0,1,Rent,11353,2022-12-29,Thursday,Parking Lot,3,1,69,Phone,1,3,Large,74847,Blue,49075,12473,1500,522,27,9,N
CLM1605,54,F,1,7,40800,0,1,Rent,53397,2023-03-10,Friday,Highway,5,1,87,Broker,0,8,Compact,20438,White,24385,4887,1000,2723,70,5,N
CLM1606,82,M,0,61,28493,1,1,Own,82227,2023-12-17,Sunday,Parking Lot,5,1,10,Phone,0,11,Large,40825,White,17934,5721,2000,1815,52,0,N
CLM1607,58,F,1,59,147159,1,1,Own,81319,2023-12-14,Thursday,Parking Lot,4,0,9,Broker,1,11,Compact,40201,Black,37069,7909,1500,1310,31,5,N
CLM1608,80,M,0,76,85294,1,0,Own,89468,2023-09-20,Wednesday,Parking Lot,3,0,9,Phone,0,5,Compact,62134,Red,47136,24958,500,2618,15,1,N
CLM1609,19,F,0,85,127562,1,0,Rent,17833,2023-08-29,Tuesday,Local,1,0,4,Phone,0,10,Compact,40282,White,37737,11095,2000,970,21,7,Y
CLM1610,29,F,1,23,105395,1,0,Rent,21345,2023-10-03,Tuesday,Highway,5,1,96,Phone,0,7,Compact,49484,White,12978,1708,1500,2386,55,12,N
CLM1611,41,F,0,55,142393,0,1,Own,39377,2022-12-02,Friday,Local,5,1,64,Broker,0,0,Large,30762,White,35332,15795,500,2089,39,9,Y
CLM1612,60,M,0,4,75283,1,1,Rent,13258,2023-12-17,Sunday,Parking Lot,1,0,93,Broker,1,9,Large,39207,Red,23553,10149,1500,555,2,0,N
CLM1613,69,M,1,92,31656,0,1,Own,25893,2022-04-20,Wednesday,Local,0,1,0,Phone,1,8,Large,66779,Blue,39452,8769,2000,2415,40,12,Y
CLM1614,39,M,1,19,80107,1,0,Rent,92793,2022-10-26,Wednesday,Parking Lot,0,1,5,Broker,0,2,Medium,20407,Silver,30309,6723,2000,1283,1,2,Y
CLM1615,54,M,0,82,138975,1,0,Rent,86349,2022-11-24,Thursday,Local,4,1,32,Broker,1,1,Large,50853,Black,33275,3395,1000,1886,74,7,Y
CLM1616,54,F,0,5,142444,1,1,Own,87400,2023-02-06,Monday,Parking Lot,4,0,87,Broker,0,1,Medium,23976,Red,35258,17452,2000,2522,10,0,N
CLM1617,26,M,1,61,54414,1,1,Rent,26142,2023-03-17,Friday,Parking Lot,4,0,21,Online,0,8,Compact,32862,Red,6190,1158,1000,735,25,10,N
CLM1618,51,M,1,64,131624,0,0,Rent,61259,2022-08-13,Saturday,Parking Lot,2,1,59,Phone,1,5,Medium,78508,Red,16329,8106,1500,1965,14,3,N
CLM1619,25,F,0,27,62531,0,0,Own,83263,2023-08-20,Sunday,Parking Lot,3,1,67,Online,0,13,Large,50771,Blue,28599,14396,500,925,29,1,N
CLM1620,56,M,1,83,43296,0,0,Own,71716,2022-03-06,Sunday,Parking Lot,3,1,59,Phone,1,12,Medium,27419,Blue,28785,14080,2000,1045,48,0,N
CLM1621,78,F,1,11,48341,1,1,Own,85603,2022-03-06,Sunday,Highway,4,0,0,Broker,0,4,Compact,50647,White,49880,11339,1000,2058,17,0,Y
CLM1622,31,M,0,12,130363,1,0,Own,65612,2022-05-03,Tuesday,Local,0,0,72,Broker,1,9,Large,11458,Black,36524,5474,2000,2436,75,3,N
CLM1623,19,F,0,38,134560,0,0,Own,13203,2022-12-22,Thursday,Parking Lot,5,1,24,Phone,1,2,Compact,35984,Red,42941,14647,1000,1301,43,9,N
CLM1624,19,M,1,95,52449,1,0,Rent,35705,2023-12-17,Sunday,Highway,0,0,71,Online,1,1,Large,61235,Red,15855,8998,1500,1848,19,5,N
CLM1625,60,M,1,21,30131,1,1,Rent,76324,2022-06-27,Monday,Highway,1,0,97,Online,0,9,Large,12612,Blue,33069,4493,1500,2146,17,2,N
CLM1626,80,M,1,94,144746,1,1,Own,30431,2023-02-18,Saturday,Local,0,1,74,Phone,1,6,Compact,36385,Black,5663,3140,1500,1030,31,9,Y
CLM1627,40,M,1,48,92204,1,1,Own,55784,2023-12-07,Thursday,Parking Lot,0,0,27,Online,1,12,Medium,79408,Red,20230,8294,1000,1326,41,1,N
CLM1628,71,F,1,41,75673,1,1,Rent,32948,2022-04-15,Friday,Highway,0,0,73,Phone,0,6,Medium,71691,Red,11082,5842,1000,1342,14,5,Y
CLM1629,34,M,0,81,44226,0,1,Own,35025,2022-11-27,Sunday,Local,4,1,40,Phone,0,2,Compact,59545,Blue,31958,15274,500,2349,42,9,Y
CLM1630,47,M,1,26,64990,1,1,Own,83746,2023-12-13,Wednesday,Highway,3,0,7,Broker,1,14,Large,5002,White,41958,11669,1000,727,17,13,N
CLM1631,79,M,0,95,125364,1,1,Rent,91867,2023-11-08,Wednesday,Local,2,0,19,Online,1,2,Compact,79804,Blue,28757,5359,500,1369,47,13,N
CLM1632,69,M,1,85,59419,1,0,Own,66131,2023-10-13,Friday,Parking Lot,4,0,72,Online,0,3,Medium,67539,White,33584,15080,1000,1267,26,5,N
CLM1633,56,M,0,93,104793,1,0,Rent,13346,2022-03-29,Tuesday,Parking Lot,2,1,76,Online,1,12,Medium,38012,White,36393,12700,1000,1481,77,9,N
CLM1634,31,F,1,85,27310,0,0,Own,45167,2023-06-29,Thursday,Local,0,1,23,Broker,0,13,Large,55621,Silver,11892,5416,1500,1123,16,1,N
CLM1635,60,M,0,9,142611,1,1,Rent,80658,2023-09-29,Friday,Local,3,0,83,Broker,1,13,Compact,44994,Black,38876,9579,2000,1457,49,2,N
CLM1636,47,F,1,60,31595,1,1,Own,97566,2022-09-12,Monday,Local,3,0,22,Broker,0,13,Compact,40645,Silver,22966,7702,1500,1245,46,5,N
CLM1637,61,F,0,76,108220,1,0,Rent,74222,2023-12-03,Sunday,Highway,0,0,51,Online,0,5,Medium,51930,Blue,28713,10174,1500,532,72,8,N
CLM1638,74,F,1,88,135844,1,1,Rent,29510,2022-03-02,Wednesday,Highway,0,1,7,Online,0,5,Medium,10295,Red,21460,12306,2000,2306,65,5,N
CLM1639,71,M,1,15,66371,1,1,Own,57598,2022-12-27,Tuesday,Local,1,0,66,Broker,1,9,Large,41912,Black,39374,16173,1500,1230,57,10,Y
CLM1640,22,M,0,72,120434,1,1,Own,39047,2022-12-15,Thursday,Highway,2,0,100,Online,1,6,Compact,17363,Silver,20613,4207,2000,2166,73,9,Y
CLM1641,43,M,0,3,109110,1,1,Rent,12810,2023-04-14,Friday,Highway,0,0,12,Online,0,11,Large,16162,Silver,23322,12759,500,1732,38,3,N
CLM1642,80,F,1,52,146344,0,0,Rent,76188,2023-11-11,Saturday,Local,4,1,78,Online,0,10,Medium,20659,Red,35413,14464,1000,1163,36,2,N
CLM1643,27,M,1,21,128541,0,1,Rent,37624,2022-12-31,Saturday,Highway,3,0,74,Online,1,11,Large,62745,White,39379,6963,500,2098,84,8,N
CLM1644,42,M,1,12,107359,0,1,Own,67032,2022-05-06,Friday,Local,1,0,61,Phone,1,14,Medium,14304,Blue,8522,3960,2000,1188,14,0,Y
CLM1645,76,F,1,73,115044,1,1,Rent,22676,2023-09-09,Saturday,Parking Lot,2,1,18,Broker,0,6,Medium,9725,Black,21061,3367,2000,788,2,13,N
CLM1646,75,F,0,90,70575,0,0,Rent,39902,2022-06-21,Tuesday,Local,5,0,92,Online,0,7,Medium,44534,Silver,22686,6100,500,571,34,1,Y
CLM1647,40,F,0,69,20909,0,1,Rent,75908,2022-12-28,Wednesday,Highway,4,0,64,Broker,1,3,Large,7431,Silver,22054,9234,1500,2893,81,6,N
CLM1648,49,F,1,80,69932,0,0,Own,54225,2023-01-15,Sunday,Parking Lot,2,1,23,Broker,1,12,Large,15839,Black,1010,413,1000,1538,10,8,N
CLM1649,69,F,0,29,75872,0,1,Own,89198,2023-03-04,Saturday,Highway,1,1,62,Phone,1,4,Medium,6789,Red,20420,2487,1500,1242,70,7,N
CLM1650,61,F,1,75,96853,0,0,Rent,68643,2022-12-01,Thursday,Local,1,1,9,Broker,1,9,Compact,74103,Blue,21732,6692,2000,1681,37,6,N
CLM1651,60,F,0,80,42228,1,1,Own,87924,2022-02-25,Friday,Parking Lot,3,1,67,Online,1,14,Medium,19728,White,45774,20428,1000,591,23,12,Y
CLM1652,61,M,1,87,50615,0,0,Own,23746,2023-03-18,Saturday,Parking Lot,1,0,93,Online,0,0,Large,29853,Blue,28632,9716,500,1509,82,6,N
CLM1653,47,M,0,24,117567,0,1,Own,65381,2022-08-22,Monday,Highway,2,1,56,Broker,1,12,Large,39568,Blue,15110,6565,500,1197,3,2,Y
CLM1654,81,F,0,96,85715,1,1,Own,79409,2023-04-25,Tuesday,Local,0,0,34,Online,1,14,Large,22157,Silver,46565,14971,500,852,32,3,N
CLM1655,45,M,0,96,63988,0,1,Own,26865,2022-07-11,Monday,Highway,5,1,18,Broker,0,10,Large,9477,Red,7533,1937,1000,967,98,5,N
CLM1656,68,M,1,74,22015,0,0,Own,78916,2023-11-27,Monday,Local,2,1,69,Broker,1,13,Compact,23263,Red,39140,13366,1500,1599,51,2,N
CLM1657,41,F,1,27,40140,0,0,Own,84907,2022-08-26,Friday,Highway,1,0,99,Phone,1,9,Compact,59544,Silver,10795,3290,500,2096,93,3,Y
CLM1658,84,F,1,3,67096,1,0,Rent,29544,2023-03-09,Thursday,Highway,5,1,25,Online,0,7,Compact,69610,Silver,3586,1230,500,2217,1,12,N
CLM1659,20,M,0,69,49480,1,1,Rent,57780,2022-09-28,Wednesday,Highway,5,0,82,Broker,1,7,Medium,66358,Black,16321,8772,1000,2137,78,0,N
CLM1660,47,F,1,6,102806,0,0,Rent,65006,2022-07-18,Monday,Parking Lot,2,1,30,Online,0,3,Compact,72321,White,46798,15357,2000,2540,23,12,N
CLM1661,55,F,1,42,116099,1,1,Own,63450,2022-11-21,Monday,Parking Lot,0,1,16,Broker,0,3,Medium,50382,Blue,34754,13009,500,1536,11,11,N
CLM1662,41,F,0,94,67176,1,0,Own,26105,2023-09-17,Sunday,Parking Lot,5,1,17,Phone,0,10,Medium,15447,Blue,31624,10157,1500,623,10,8,N
CLM1663,45,F,1,61,27928,1,1,Own,58002,2023-03-18,Saturday,Parking Lot,0,1,14,Phone,0,1,Large,6559,Blue,16167,1798,1500,1125,24,10,N
CLM1664,56,M,0,64,24302,0,1,Own,32391,2023-05-31,Wednesday,Highway,4,0,0,Phone,1,10,Large,25874,Blue,9378,3527,500,2091,90,4,N
CLM1665,28,M,0,76,81509,1,0,Rent,71824,2023-09-22,Friday,Local,5,1,76,Phone,0,5,Medium,62911,White,33542,4683,500,2210,91,1,N
CLM1666,64,F,1,70,122841,0,1,Own,88627,2022-10-15,Saturday,Highway,1,0,63,Phone,1,6,Compact,57137,White,1559,211,1500,2607,13,0,N
CLM1667,50,M,0,39,63032,1,1,Own,88233,2023-04-06,Thursday,Local,2,1,91,Online,0,0,Compact,39600,Black,49285,26037,2000,1571,72,0,N
CLM1668,82,M,1,13,116324,1,0,Own,60903,2023-08-24,Thursday,Parking Lot,0,0,24,Broker,0,0,Medium,38439,White,34257,20181,1000,2596,19,11,Y
CLM1669,67,F,0,3,81256,1,0,Own,44743,2022-05-25,Wednesday,Parking Lot,3,1,35,Online,1,12,Compact,7963,Red,7786,3557,500,1463,81,1,N
CLM1670,59,F,1,16,24512,1,1,Own,32666,2022-09-04,Sunday,Parking Lot,3,1,23,Phone,1,12,Medium,8775,White,3421,1380,1000,1237,65,7,N
CLM1671,34,M,1,90,115707,1,1,Rent,79180,2023-08-29,Tuesday,Highway,2,1,26,Broker,1,5,Compact,7108,Blue,30369,6625,500,2559,46,8,N
CLM1672,70,M,1,62,79949,0,0,Own,25700,2023-04-03,Monday,Highway,3,1,90,Phone,0,3,Medium,78374,White,46167,16368,500,2345,17,12,Y
CLM1673,39,F,1,44,102799,0,1,Rent,56874,2023-07-03,Monday,Highway,5,0,34,Phone,0,3,Large,6359,White,25532,4703,1500,646,81,12,N
CLM1674,75,M,0,64,131095,1,0,Rent,59819,2023-03-25,Saturday,Parking Lot,3,0,99,Broker,0,10,Compact,13080,Red,24207,6937,1500,2480,9,12,N
CLM1675,33,M,0,3,142473,0,1,Own,48314,2023-09-30,Saturday,Local,1,1,76,Broker,0,8,Medium,20831,White,21125,6366,500,1798,7,8,N
CLM1676,71,F,1,87,58737,1,0,Rent,12620,2023-08-22,Tuesday,Highway,1,0,49,Phone,1,1,Large,45138,Red,14854,2189,500,1940,7,12,Y
CLM1677,64,F,0,79,101371,1,1,Own,36548,2023-09-11,Monday,Highway,2,0,80,Broker,0,10,Medium,45409,Black,19565,8702,1000,1340,50,0,N
CLM1678,40,F,1,55,58773,1,1,Rent,84723,2022-02-28,Monday,Highway,3,0,2,Broker,0,9,Compact,9311,Black,45214,6130,1500,1613,68,6,N
CLM1679,18,F,1,22,142834,1,0,Own,67395,2022-12-04,Sunday,Local,2,1,51,Online,1,2,Large,70532,Silver,27224,3891,500,1277,64,7,N
CLM1680,45,M,0,54,85139,0,0,Rent,11074,2023-11-24,Friday,Local,3,0,78,Broker,0,0,Compact,28147,Silver,2986,380,1000,1501,56,6,N
CLM1681,52,F,1,65,135188,1,1,Rent,94153,2023-04-24,Monday,Local,2,1,0,Broker,0,2,Large,45002,White,7610,1626,2000,1940,61,12,N
CLM1682,21,M,0,15,58897,0,0,Rent,60906,2023-02-21,Tuesday,Parking Lot,5,0,47,Broker,1,2,Medium,77936,Silver,40574,7469,2000,2258,85,9,Y
CLM1683,55,M,1,89,97066,0,0,Rent,24318,2023-03-27,Monday,Highway,0,0,60,Phone,0,5,Medium,73754,White,21141,7182,1000,2881,57,10,N
CLM1684,33,F,1,98,106348,0,1,Own,39669,2023-05-12,Friday,Highway,3,0,54,Broker,1,2,Compact,16109,Black,35214,9404,1500,2872,70,8,N
CLM1685,69,M,1,11,143351,0,0,Own,48985,2023-07-07,Friday,Highway,4,0,2,Phone,0,10,Compact,47865,Black,5001,2314,2000,966,87,12,Y
CLM1686,84,M,1,62,77275,0,1,Rent,54358,2023-12-04,Monday,Highway,5,1,60,Phone,0,6,Medium,45891,Blue,19015,2646,2000,1274,97,4,N
CLM1687,69,M,0,5,53697,0,0,Own,94932,2022-05-01,Sunday,Highway,4,1,37,Online,1,1,Large,16136,Blue,20203,4582,2000,1684,33,7,N
