claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported
CLM1505,54,M,0,95,64786.0,0,1,Own,86425,2023-08-14,Monday,Local,1,1,47,Broker,1,11,Large,31639.0,White,18205.0,7145.0,2000,2897.0,13,8,N
CLM1506,70,M,0,46,104627.0,0,0,Own,83495,2022-07-08,Friday,Parking Lot,2,0,93,Phone,1,9,Compact,62241.0,Blue,11367.0,3664.0,1500,2082.0,53,10,N
CLM1507,70,F,1,16,52991.0,0,0,Rent,57663,2022-12-17,Saturday,Highway,2,1,8,Online,0,12,Large,42500.0,White,34785.0,9408.0,1000,1271.0,3,7,N
CLM1508,28,F,0,98,21893.0,0,0,Own,23753,2022-07-22,Friday,Parking Lot,2,0,96,Phone,0,4,Large,61030.0,Blue,18509.0,10879.0,500,1634.0,82,10,N
CLM1509,52,M,0,32,138171.0,0,0,Own,71720,2022-02-12,Saturday,Local,5,0,83,Phone,0,2,Medium,17161.0,White,21689.0,2865.0,500,1469.0,69,8,N
CLM1510,77,M,1,62,68542.0,0,0,Own,24345,2022-04-24,Sunday,Local,3,1,35,Online,1,5,Large,70584.0,White,20950.0,12282.0,1000,1188.0,3,9,N
CLM1511,78,F,0,86,23052.0,0,0,Rent,54377,2022-08-18,Thursday,Highway,3,0,25,Phone,0,7,Large,20620.0,Black,31461.0,13637.0,1500,1780.0,16,4,Y
CLM1512,64,M,1,96,86060.0,0,0,Own,19079,2022-07-27,Wednesday,Highway,2,1,20,Broker,0,1,Large,48162.0,White,4749.0,1664.0,500,857.0,46,8,N
CLM1513,25,M,0,98,32916.0,0,1,Rent,90703,2023-05-01,Monday,Parking Lot,4,1,71,Online,0,2,Compact,34685.0,Black,24380.0,11702.0,1500,1287.0,8,9,N
CLM1514,26,F,1,16,68733.0,0,0,Own,35993,2023-05-17,Wednesday,Parking Lot,3,0,83,Online,1,12,Medium,65277.0,White,42508.0,5462.0,1500,1930.0,41,7,Y
CLM1515,45,F,1,49,90309.0,0,0,Own,22446,2022-01-14,Friday,Highway,4,0,96,Online,1,8,Medium,26576.0,Blue,4320.0,1720.0,1000,715.0,77,9,Y
CLM1516,66,F,0,44,109051.0,1,0,Own,37867,2023-12-28,Thursday,Highway,4,0,4,Online,1,9,Large,49678.0,Black,43025.0,11885.0,1000,782.0,58,13,Y
CLM1517,44,M,0,2,101494.0,1,1,Own,98905,2023-03-02,Thursday,Local,3,1,24,Phone,1,5,Compact,70602.0,White,31725.0,12353.0,500,1064.0,66,9,N
CLM1518,19,M,0,77,65717.0,0,1,Own,37027,2022-04-13,Wednesday,Highway,3,0,64,Online,1,0,Medium,65624.0,Blue,39784.0,4635.0,1500,1248.0,94,8,N
CLM1519,63,F,0,56,95082.0,1,0,Own,80871,2023-05-07,Sunday,Local,4,0,25,Broker,0,12,Medium,64840.0,Red,6577.0,3153.0,1000,2007.0,80,7,Y
CLM1520,71,F,0,80,115119.0,0,1,Rent,76830,2023-12-06,Wednesday,Highway,1,1,67,Broker,0,10,Medium,27340.0,Red,19825.0,2005.0,1000,2005.0,41,9,Y
CLM1521,76,F,1,40,48930.0,0,1,Own,95707,2022-01-07,Friday,Parking Lot,0,1,25,Phone,0,0,Large,21559.0,Black,33334.0,6760.0,500,2418.0,71,3,N
CLM1522,53,M,1,33,25147.0,0,0,Rent,60508,2022-01-01,Saturday,Local,3,1,55,Broker,1,2,Compact,45733.0,Silver,19467.0,3347.0,1000,2252.0,80,9,N
CLM1523,68,M,0,23,40183.0,0,1,Rent,11132,2023-01-07,Saturday,Highway,4,1,52,Phone,1,3,Compact,43563.0,Red,27691.0,15558.0,1000,680.0,82,1,Y
CLM1524,35,M,1,23,120417.0,1,0,Own,11044,2023-09-04,Monday,Parking Lot,3,0,46,Phone,0,6,Compact,71844.0,Red,22301.0,4150.0,500,1284.0,80,11,N
CLM1525,66,F,1,3,42259.0,1,0,Rent,30655,2022-08-26,Friday,Local,5,0,58,Broker,0,0,Medium,26602.0,Red,21409.0,9491.0,1000,2503.0,2,2,Y
CLM1526,33,M,1,5,106155.0,1,0,Own,59692,2023-01-26,Thursday,Highway,5,1,11,Online,1,2,Compact,33036.0,Red,9697.0,5508.0,500,2372.0,69,12,Y
CLM1527,66,F,1,34,89603.0,0,1,Own,69025,2022-01-09,Sunday,Local,5,1,56,Online,0,12,Medium,73045.0,White,22400.0,5120.0,2000,1131.0,42,12,N
CLM1528,21,F,0,83,65809.0,1,1,Rent,48328,2022-06-21,Tuesday,Parking Lot,2,0,13,Online,0,2,Medium,70522.0,Silver,32345.0,12874.0,500,819.0,45,9,N
CLM1529,37,F,0,59,122511.0,0,1,Rent,74824,2023-04-06,Thursday,Local,3,0,77,Phone,1,0,Compact,55227.0,Blue,38383.0,13489.0,500,2783.0,5,5,N
CLM1530,62,M,0,10,128777.0,1,0,Own,19247,2022-10-16,Sunday,Parking Lot,5,1,66,Online,0,13,Medium,39929.0,Black,19635.0,9638.0,1500,973.0,57,12,Y
CLM1531,43,F,1,3,147037.0,1,1,Own,71954,2023-03-06,Monday,Highway,3,1,24,Phone,1,2,Large,22548.0,Blue,16078.0,9535.0,500,2858.0,87,8,Y
CLM1532,58,F,1,45,92255.0,1,1,Own,91899,2022-02-16,Wednesday,Highway,1,1,95,Broker,0,1,Large,78548.0,Black,19029.0,6499.0,1500,1629.0,44,9,N
CLM1533,60,M,0,90,60097.0,0,1,Own,25332,2022-10-13,Thursday,Parking Lot,5,0,54,Phone,0,2,Compact,42260.0,Blue,43498.0,14670.0,500,2673.0,24,4,N
CLM1534,77,F,1,59,145737.0,0,1,Rent,53723,2023-04-29,Saturday,Local,1,1,10,Online,0,6,Large,7147.0,Black,34383.0,3933.0,500,1055.0,22,4,N
CLM1535,47,M,0,9,95361.0,1,1,Rent,31304,2022-11-25,Friday,Parking Lot,2,1,19,Phone,1,7,Large,14490.0,Silver,22252.0,6045.0,1000,827.0,83,6,N
CLM1536,43,F,0,28,69853.0,1,0,Rent,41826,2023-11-13,Monday,Local,4,1,38,Broker,0,11,Large,45736.0,Silver,25530.0,13760.0,2000,866.0,16,6,N
CLM1537,29,M,0,73,132260.0,1,0,Own,49643,2023-11-20,Monday,Parking Lot,1,0,4,Broker,0,5,Compact,40790.0,White,31988.0,3665.0,1500,2142.0,23,0,N
CLM1538,47,M,1,27,55983.0,1,1,Own,49462,2023-10-28,Saturday,Highway,0,0,37,Online,1,1,Large,39160.0,Black,7789.0,3897.0,1500,1177.0,88,1,N
CLM1539,34,F,0,63,148924.0,1,0,Own,29641,2022-03-11,Friday,Local,5,1,21,Broker,1,5,Large,55713.0,Black,21390.0,12137.0,500,1801.0,51,6,N
CLM1540,67,F,1,90,145580.0,1,1,Own,32760,2023-01-29,Sunday,Parking Lot,4,1,54,Phone,0,10,Medium,70614.0,Red,36891.0,11184.0,500,1280.0,98,2,N
CLM1541,52,M,0,4,84510.0,1,0,Rent,86407,2023-03-19,Sunday,Parking Lot,5,0,47,Phone,1,0,Compact,72906.0,Silver,20665.0,12046.0,500,1895.0,76,4,N
CLM1542,18,M,0,92,89211.0,1,0,Own,93996,2023-12-23,Saturday,Highway,3,1,76,Online,0,8,Medium,59401.0,Red,33463.0,19877.0,1000,1929.0,11,6,N
CLM1543,46,F,1,36,67599.0,0,1,Rent,27397,2023-10-17,Tuesday,Highway,3,1,94,Phone,1,9,Large,72560.0,White,39607.0,21375.0,1500,1715.0,32,2,N
CLM1544,83,F,1,39,85054.0,1,1,Own,11906,2022-08-20,Saturday,Highway,1,1,28,Online,1,2,Large,63701.0,Silver,13031.0,5318.0,1000,1960.0,67,5,N
CLM1545,26,F,1,39,93302.0,0,0,Own,39504,2023-02-09,Thursday,Highway,2,1,69,Phone,1,6,Compact,73607.0,Blue,17939.0,6134.0,2000,1540.0,40,9,N
CLM1546,83,M,0,47,39157.0,1,1,Rent,45030,2022-06-07,Tuesday,Highway,4,1,8,Online,0,4,Compact,10188.0,Black,42570.0,16335.0,2000,1461.0,88,0,N
CLM1547,63,F,1,38,67218.0,0,1,Rent,49131,2022-01-31,Monday,Local,2,1,86,Broker,0,8,Compact,34825.0,Black,37839.0,14508.0,1500,1370.0,21,9,Y
CLM1548,62,F,1,86,145788.0,0,1,Rent,33806,2022-11-13,Sunday,Highway,5,1,19,Online,0,1,Compact,14752.0,White,4457.0,2151.0,1500,1549.0,70,8,Y
CLM1549,18,F,0,52,90404.0,1,1,Rent,91932,2023-07-14,Friday,Local,0,1,56,Online,0,2,Large,7017.0,Blue,8957.0,2088.0,500,1196.0,47,5,N
CLM1550,70,F,0,85,54206.0,0,0,Rent,13543,2022-04-14,Thursday,Local,5,0,32,Phone,0,7,Compact,40031.0,Silver,43929.0,19092.0,1500,2563.0,76,12,N
CLM1551,56,F,1,90,127437.0,0,1,Rent,24591,2023-12-29,Friday,Parking Lot,3,0,8,Online,0,7,Medium,15929.0,Black,15842.0,8735.0,500,2050.0,36,0,N
CLM1552,58,M,1,75,109367.0,1,1,Rent,23265,2022-11-01,Tuesday,Parking Lot,1,1,6,Broker,1,3,Compact,40929.0,White,21539.0,5267.0,1000,1523.0,90,1,N
CLM1553,31,F,1,80,45008.0,1,1,Rent,58928,2022-06-02,Thursday,Highway,4,0,16,Broker,0,6,Medium,32626.0,Black,33720.0,9420.0,1000,1104.0,20,13,N
CLM1554,73,M,1,78,88049.0,1,0,Own,83366,2023-03-22,Wednesday,Highway,5,0,32,Phone,1,6,Large,76185.0,Silver,10120.0,5740.0,1000,2473.0,17,2,Y
CLM1555,51,F,1,85,49592.0,0,1,Own,50643,2022-07-21,Thursday,Parking Lot,4,0,10,Broker,0,10,Medium,76055.0,Black,24769.0,4588.0,1000,721.0,80,6,N
CLM1556,33,F,0,41,63005.0,0,0,Own,12850,2022-01-21,Friday,Local,1,0,42,Broker,0,3,Large,28535.0,Red,11000.0,2114.0,500,1806.0,20,8,N
CLM1557,70,M,0,62,68037.0,0,0,Rent,88082,2022-04-13,Wednesday,Highway,0,1,54,Broker,0,0,Large,15702.0,White,42196.0,22206.0,500,1266.0,31,7,N
CLM1558,46,M,0,97,116528.0,0,0,Rent,59037,2022-08-20,Saturday,Highway,3,0,57,Broker,1,7,Medium,49140.0,Silver,39590.0,23288.0,1500,2572.0,59,3,N
CLM1559,35,M,0,38,46393.0,0,0,Own,67480,2023-05-23,Tuesday,Parking Lot,2,0,63,Online,0,7,Large,14107.0,Black,6993.0,2545.0,500,1425.0,53,11,Y
CLM1560,80,M,0,12,138558.0,1,1,Own,54527,2022-04-10,Sunday,Local,5,0,86,Broker,1,2,Large,34086.0,Red,18322.0,5276.0,1000,1040.0,26,11,Y
CLM1561,32,M,1,5,77557.0,0,1,Own,62389,2022-02-28,Monday,Local,1,0,74,Online,0,11,Large,14719.0,Silver,15017.0,2315.0,1500,1936.0,11,4,N
CLM1562,67,M,0,15,59029.0,1,1,Own,11737,2023-04-28,Friday,Local,2,1,62,Phone,1,11,Medium,51157.0,Red,42034.0,4885.0,1000,520.0,10,10,N
CLM1563,65,F,1,87,66228.0,1,0,Own,13771,2023-01-07,Saturday,Local,3,1,95,Broker,0,1,Medium,22558.0,Red,34932.0,19016.0,500,2511.0,78,7,N
CLM1564,52,F,1,22,66737.0,0,0,Own,99031,2022-08-31,Wednesday,Local,0,1,80,Online,0,10,Medium,31849.0,Black,2541.0,923.0,500,2614.0,12,3,N
CLM1565,83,F,0,3,37806.0,1,0,Rent,12972,2023-04-25,Tuesday,Highway,5,0,27,Phone,1,13,Large,44339.0,Blue,26757.0,13414.0,1500,2918.0,88,5,Y
CLM1566,41,F,1,35,27847.0,1,1,Rent,60222,2023-12-16,Saturday,Parking Lot,5,1,23,Broker,1,0,Compact,23705.0,White,1555.0,228.0,1500,1886.0,28,7,N
CLM1567,40,F,1,86,134337.0,0,0,Own,69274,2023-04-15,Saturday,Highway,1,0,34,Broker,1,3,Medium,52708.0,White,11618.0,3120.0,1000,2827.0,8,9,N
CLM1568,70,F,1,73,142755.0,0,1,Own,17642,2022-04-10,Sunday,Highway,4,1,96,Phone,0,0,Large,9381.0,Red,32047.0,9078.0,2000,1186.0,26,8,N
CLM1569,24,F,1,41,76411.0,0,0,Rent,65206,2022-07-09,Saturday,Highway,3,1,77,Phone,1,4,Large,20089.0,Red,5581.0,3309.0,2000,2501.0,25,6,N
CLM1570,84,M,0,96,79758.0,0,1,Own,56057,2022-09-07,Wednesday,Local,3,1,82,Broker,1,11,Medium,79599.0,Red,1834.0,541.0,2000,1418.0,61,6,N
CLM1571,36,M,1,59,88104.0,1,1,Own,68408,2022-06-22,Wednesday,Parking Lot,1,0,24,Phone,1,3,Large,70131.0,Blue,16762.0,9150.0,2000,834.0,80,10,Y
CLM1572,80,F,1,69,68114.0,1,0,Own,99234,2022-10-11,Tuesday,Parking Lot,4,0,77,Broker,1,0,Large,50807.0,Blue,23301.0,8384.0,500,2392.0,82,10,N
CLM1573,71,F,1,7,130186.0,0,1,Rent,33290,2022-08-09,Tuesday,Local,2,1,93,Phone,0,1,Medium,62089.0,Black,47428.0,17771.0,1000,1237.0,55,7,N
CLM1574,77,M,1,98,114830.0,0,0,Rent,66325,2022-08-24,Wednesday,Highway,4,1,18,Broker,0,10,Medium,27784.0,Silver,24027.0,4895.0,500,2075.0,32,4,Y
CLM1575,25,F,1,58,149321.0,1,1,Own,34161,2022-05-17,Tuesday,Parking Lot,2,1,70,Online,0,14,Large,51389.0,Red,45627.0,20494.0,2000,1263.0,62,6,N
CLM1576,63,F,0,23,130218.0,1,0,Own,69055,2022-01-08,Saturday,Local,2,1,34,Online,1,0,Compact,55477.0,Blue,37901.0,14508.0,1500,920.0,91,11,N
CLM1577,34,F,1,34,122062.0,0,1,Own,61507,2023-01-09,Monday,Parking Lot,4,0,8,Phone,1,0,Compact,15683.0,Silver,24664.0,11389.0,2000,904.0,58,4,Y
CLM1578,23,M,0,14,36448.0,0,1,Rent,19491,2022-08-27,Saturday,Highway,5,1,7,Phone,0,9,Large,5968.0,White,1368.0,352.0,1500,1406.0,12,9,Y
CLM1579,66,F,1,90,98858.0,1,0,Rent,77005,2023-09-22,Friday,Local,3,1,38,Online,1,4,Medium,33365.0,Blue,18207.0,3352.0,1000,555.0,4,12,N
CLM1580,52,M,0,78,117459.0,1,0,Rent,15534,2022-08-23,Tuesday,Local,3,1,51,Online,0,6,Medium,70557.0,Black,35268.0,20808.0,1500,2260.0,58,12,N
CLM1581,29,F,0,8,116895.0,0,0,Rent,31498,2023-07-21,Friday,Local,1,1,61,Phone,0,9,Medium,30032.0,Black,13641.0,7809.0,2000,938.0,36,8,N
CLM1582,34,F,1,3,91820.0,0,1,Own,84353,2022-10-11,Tuesday,Local,3,0,26,Broker,0,14,Compact,22127.0,White,18952.0,9762.0,1000,1663.0,73,6,N
CLM1583,31,F,1,92,78008.0,1,1,Rent,93276,2022-03-26,Saturday,Parking Lot,4,0,30,Broker,0,4,Large,76545.0,Black,21842.0,3344.0,500,1167.0,43,8,N
CLM1584,64,F,1,72,126917.0,0,0,Rent,13650,2022-03-03,Thursday,Highway,4,0,38,Broker,1,4,Medium,8190.0,Silver,49113.0,15391.0,500,891.0,81,3,N
CLM1585,59,F,1,77,142735.0,0,1,Own,37885,2023-01-17,Tuesday,Highway,2,0,7,Online,0,6,Medium,72067.0,Blue,6481.0,2075.0,1500,2099.0,93,1,N
CLM1586,34,F,0,81,101426.0,0,0,Rent,28807,2023-05-19,Friday,Local,5,1,37,Online,0,4,Large,75248.0,Black,27201.0,5552.0,1000,1002.0,17,8,N
CLM1587,65,M,0,13,132223.0,0,1,Rent,56936,2022-04-13,Wednesday,Local,1,1,78,Online,0,5,Large,33074.0,Blue,21595.0,2788.0,1500,2777.0,54,8,N
CLM1588,33,M,1,9,73080.0,1,1,Own,40815,2022-03-27,Sunday,Local,2,0,9,Phone,1,7,Medium,14716.0,Silver,42563.0,17405.0,1500,2439.0,5,6,Y
CLM1589,76,M,0,94,119279.0,0,0,Rent,17213,2022-07-11,Monday,Parking Lot,2,1,19,Phone,1,2,Medium,9134.0,White,26892.0,9939.0,1000,2409.0,33,10,N
CLM1590,51,F,1,72,86425.0,0,1,Rent,73600,2022-11-14,Monday,Local,5,0,55,Broker,1,6,Compact,49149.0,Black,11940.0,3616.0,2000,1941.0,44,11,N
CLM1591,76,F,1,11,132482.0,0,1,Own,25187,2023-05-27,Saturday,Local,1,1,44,Online,1,11,Large,52322.0,Red,38306.0,8837.0,500,2724.0,63,6,N
CLM1592,28,M,1,71,68506.0,0,1,Rent,30968,2023-12-03,Sunday,Parking Lot,1,1,99,Phone,0,4,Compact,46831.0,Black,43933.0,20859.0,2000,1051.0,19,2,N
CLM1593,81,M,0,84,63310.0,1,0,Rent,79893,2022-07-19,Tuesday,Local,1,0,51,Broker,0,10,Compact,47495.0,Blue,22168.0,5286.0,1000,2272.0,10,6,N
CLM1594,18,F,1,50,97475.0,1,1,Own,37412,2022-10-20,Thursday,Local,3,0,23,Online,1,6,Large,40454.0,Black,34001.0,16668.0,500,2641.0,71,0,N
CLM1595,41,F,1,12,88936.0,0,1,Rent,90907,2022-02-04,Friday,Parking Lot,3,0,99,Broker,0,11,Medium,40256.0,Blue,11892.0,6270.0,1000,2525.0,39,7,N
CLM1596,29,M,1,35,62438.0,0,1,Own,17869,2023-06-27,Tuesday,Highway,1,1,14,Online,1,8,Medium,31145.0,Silver,11086.0,4585.0,1000,528.0,66,12,Y
CLM1597,54,M,1,82,35764.0,0,0,Own,37563,2023-09-28,Thursday,Parking Lot,2,1,70,Phone,1,5,Compact,12244.0,Black,7372.0,2781.0,1000,1072.0,26,6,N
CLM1598,46,M,1,67,58674.0,1,1,Rent,27733,2023-09-17,Sunday,Highway,0,1,36,Broker,0,12,Large,63971.0,Black,40709.0,14142.0,2000,1676.0,97,0,N
CLM1599,35,M,1,11,102011.0,0,0,Rent,56412,2022-12-06,Tuesday,Local,0,0,51,Online,1,2,Compact,78704.0,Silver,7861.0,1907.0,2000,2948.0,55,13,N
CLM1600,43,M,0,54,108720.0,1,0,Rent,43365,2023-05-24,Wednesday,Parking Lot,0,1,1,Online,0,6,Medium,71201.0,Red,33694.0,12631.0,2000,2708.0,14,7,N
CLM1601,38,F,0,47,90799.0,0,0,Own,58877,2023-09-24,Sunday,Local,3,0,28,Phone,1,11,Medium,71055.0,Blue,32106.0,17364.0,500,2900.0,66,5,Y
CLM1602,39,M,1,47,26256.0,1,1,Rent,74800,2023-12-31,Sunday,Parking Lot,4,1,26,Broker,0,8,Medium,47367.0,Black,49279.0,22055.0,1500,1126.0,63,0,N
CLM1603,65,M,1,64,59373.0,1,1,Own,53019,2022-06-05,Sunday,Highway,3,1,92,Online,1,10,Compact,70936.0,Silver,20239.0,7422.0,500,556.0,87,3,N
CLM1604,74,F,0,99,98025.0,0,1,Rent,11353,2022-12-29,Thursday,Parking Lot,3,1,69,Phone,1,3,Large,74847.0,Blue,49075.0,12473.0,1500,522.0,27,9,N
CLM1605,54,F,1,7,40800.0,0,1,Rent,53397,2023-03-10,Friday,Highway,5,1,87,Broker,0,8,Compact,20438.0,White,24385.0,4887.0,1000,2723.0,70,5,N
CLM1606,82,M,0,61,28493.0,1,1,Own,82227,2023-12-17,Sunday,Parking Lot,5,1,10,Phone,0,11,Large,40825.0,White,17934.0,5721.0,2000,1815.0,52,0,N
CLM1607,58,F,1,59,147159.0,1,1,Own,81319,2023-12-14,Thursday,Parking Lot,4,0,9,Broker,1,11,Compact,40201.0,Black,37069.0,7909.0,1500,1310.0,31,5,N
CLM1608,80,M,0,76,85294.0,1,0,Own,89468,2023-09-20,Wednesday,Parking Lot,3,0,9,Phone,0,5,Compact,62134.0,Red,47136.0,24958.0,500,2618.0,15,1,N
CLM1609,19,F,0,85,127562.0,1,0,Rent,17833,2023-08-29,Tuesday,Local,1,0,4,Phone,0,10,Compact,40282.0,White,37737.0,11095.0,2000,970.0,21,7,Y
CLM1610,29,F,1,23,105395.0,1,0,Rent,21345,2023-10-03,Tuesday,Highway,5,1,96,Phone,0,7,Compact,49484.0,White,12978.0,1708.0,1500,2386.0,55,12,N
CLM1611,41,F,0,55,142393.0,0,1,Own,39377,2022-12-02,Friday,Local,5,1,64,Broker,0,0,Large,30762.0,White,35332.0,15795.0,500,2089.0,39,9,Y
CLM1612,60,M,0,4,75283.0,1,1,Rent,13258,2023-12-17,Sunday,Parking Lot,1,0,93,Broker,1,9,Large,39207.0,Red,23553.0,10149.0,1500,555.0,2,0,N
CLM1613,69,M,1,92,31656.0,0,1,Own,25893,2022-04-20,Wednesday,Local,0,1,0,Phone,1,8,Large,66779.0,Blue,39452.0,8769.0,2000,2415.0,40,12,Y
CLM1614,39,M,1,19,80107.0,1,0,Rent,92793,2022-10-26,Wednesday,Parking Lot,0,1,5,Broker,0,2,Medium,20407.0,Silver,30309.0,6723.0,2000,1283.0,1,2,Y
CLM1615,54,M,0,82,138975.0,1,0,Rent,86349,2022-11-24,Thursday,Local,4,1,32,Broker,1,1,Large,50853.0,Black,33275.0,3395.0,1000,1886.0,74,7,Y
CLM1616,54,F,0,5,142444.0,1,1,Own,87400,2023-02-06,Monday,Parking Lot,4,0,87,Broker,0,1,Medium,23976.0,Red,35258.0,17452.0,2000,2522.0,10,0,N
CLM1617,26,M,1,61,54414.0,1,1,Rent,26142,2023-03-17,Friday,Parking Lot,4,0,21,Online,0,8,Compact,32862.0,Red,6190.0,1158.0,1000,735.0,25,10,N
CLM1618,51,M,1,64,131624.0,0,0,Rent,61259,2022-08-13,Saturday,Parking Lot,2,1,59,Phone,1,5,Medium,78508.0,Red,16329.0,8106.0,1500,1965.0,14,3,N
CLM1619,25,F,0,27,62531.0,0,0,Own,83263,2023-08-20,Sunday,Parking Lot,3,1,67,Online,0,13,Large,50771.0,Blue,28599.0,14396.0,500,925.0,29,1,N
CLM1620,56,M,1,83,43296.0,0,0,Own,71716,2022-03-06,Sunday,Parking Lot,3,1,59,Phone,1,12,Medium,27419.0,Blue,28785.0,14080.0,2000,1045.0,48,0,N
CLM1621,78,F,1,11,48341.0,1,1,Own,85603,2022-03-06,Sunday,Highway,4,0,0,Broker,0,4,Compact,50647.0,White,49880.0,11339.0,1000,2058.0,17,0,Y
CLM1622,31,M,0,12,130363.0,1,0,Own,65612,2022-05-03,Tuesday,Local,0,0,72,Broker,1,9,Large,11458.0,Black,36524.0,5474.0,2000,2436.0,75,3,N
CLM1623,19,F,0,38,134560.0,0,0,Own,13203,2022-12-22,Thursday,Parking Lot,5,1,24,Phone,1,2,Compact,35984.0,Red,42941.0,14647.0,1000,1301.0,43,9,N
CLM1624,19,M,1,95,52449.0,1,0,Rent,35705,2023-12-17,Sunday,Highway,0,0,71,Online,1,1,Large,61235.0,Red,15855.0,8998.0,1500,1848.0,19,5,N
CLM1625,60,M,1,21,30131.0,1,1,Rent,76324,2022-06-27,Monday,Highway,1,0,97,Online,0,9,Large,12612.0,Blue,33069.0,4493.0,1500,2146.0,17,2,N
CLM1626,80,M,1,94,144746.0,1,1,Own,30431,2023-02-18,Saturday,Local,0,1,74,Phone,1,6,Compact,36385.0,Black,5663.0,3140.0,1500,1030.0,31,9,Y
CLM1627,40,M,1,48,92204.0,1,1,Own,55784,2023-12-07,Thursday,Parking Lot,0,0,27,Online,1,12,Medium,79408.0,Red,20230.0,8294.0,1000,1326.0,41,1,N
CLM1628,71,F,1,41,75673.0,1,1,Rent,32948,2022-04-15,Friday,Highway,0,0,73,Phone,0,6,Medium,71691.0,Red,11082.0,5842.0,1000,1342.0,14,5,Y
CLM1629,34,M,0,81,44226.0,0,1,Own,35025,2022-11-27,Sunday,Local,4,1,40,Phone,0,2,Compact,59545.0,Blue,31958.0,15274.0,500,2349.0,42,9,Y
CLM1630,47,M,1,26,64990.0,1,1,Own,83746,2023-12-13,Wednesday,Highway,3,0,7,Broker,1,14,Large,5002.0,White,41958.0,11669.0,1000,727.0,17,13,N
CLM1631,79,M,0,95,125364.0,1,1,Rent,91867,2023-11-08,Wednesday,Local,2,0,19,Online,1,2,Compact,79804.0,Blue,28757.0,5359.0,500,1369.0,47,13,N
CLM1632,69,M,1,85,59419.0,1,0,Own,66131,2023-10-13,Friday,Parking Lot,4,0,72,Online,0,3,Medium,67539.0,White,33584.0,15080.0,1000,1267.0,26,5,N
CLM1633,56,M,0,93,104793.0,1,0,Rent,13346,2022-03-29,Tuesday,Parking Lot,2,1,76,Online,1,12,Medium,38012.0,White,36393.0,12700.0,1000,1481.0,77,9,N
CLM1634,31,F,1,85,27310.0,0,0,Own,45167,2023-06-29,Thursday,Local,0,1,23,Broker,0,13,Large,55621.0,Silver,11892.0,5416.0,1500,1123.0,16,1,N
CLM1635,60,M,0,9,142611.0,1,1,Rent,80658,2023-09-29,Friday,Local,3,0,83,Broker,1,13,Compact,44994.0,Black,38876.0,9579.0,2000,1457.0,49,2,N
CLM1636,47,F,1,60,31595.0,1,1,Own,97566,2022-09-12,Monday,Local,3,0,22,Broker,0,13,Compact,40645.0,Silver,22966.0,7702.0,1500,1245.0,46,5,N
CLM1637,61,F,0,76,108220.0,1,0,Rent,74222,2023-12-03,Sunday,Highway,0,0,51,Online,0,5,Medium,51930.0,Blue,28713.0,10174.0,1500,532.0,72,8,N
CLM1638,74,F,1,88,135844.0,1,1,Rent,29510,2022-03-02,Wednesday,Highway,0,1,7,Online,0,5,Medium,10295.0,Red,21460.0,12306.0,2000,2306.0,65,5,N
CLM1639,71,M,1,15,66371.0,1,1,Own,57598,2022-12-27,Tuesday,Local,1,0,66,Broker,1,9,Large,41912.0,Black,39374.0,16173.0,1500,1230.0,57,10,Y
CLM1640,22,M,0,72,120434.0,1,1,Own,39047,2022-12-15,Thursday,Highway,2,0,100,Online,1,6,Compact,17363.0,Silver,20613.0,4207.0,2000,2166.0,73,9,Y
CLM1641,43,M,0,3,109110.0,1,1,Rent,12810,2023-04-14,Friday,Highway,0,0,12,Online,0,11,Large,16162.0,Silver,23322.0,12759.0,500,1732.0,38,3,N
CLM1642,80,F,1,52,146344.0,0,0,Rent,76188,2023-11-11,Saturday,Local,4,1,78,Online,0,10,Medium,20659.0,Red,35413.0,14464.0,1000,1163.0,36,2,N
CLM1643,27,M,1,21,128541.0,0,1,Rent,37624,2022-12-31,Saturday,Highway,3,0,74,Online,1,11,Large,62745.0,White,39379.0,6963.0,500,2098.0,84,8,N
CLM1644,42,M,1,12,107359.0,0,1,Own,67032,2022-05-06,Friday,Local,1,0,61,Phone,1,14,Medium,14304.0,Blue,8522.0,3960.0,2000,1188.0,14,0,Y
CLM1645,76,F,1,73,115044.0,1,1,Rent,22676,2023-09-09,Saturday,Parking Lot,2,1,18,Broker,0,6,Medium,9725.0,Black,21061.0,3367.0,2000,788.0,2,13,N
CLM1646,75,F,0,90,70575.0,0,0,Rent,39902,2022-06-21,Tuesday,Local,5,0,92,Online,0,7,Medium,44534.0,Silver,22686.0,6100.0,500,571.0,34,1,Y
CLM1647,40,F,0,69,20909.0,0,1,Rent,75908,2022-12-28,Wednesday,Highway,4,0,64,Broker,1,3,Large,7431.0,Silver,22054.0,9234.0,1500,2893.0,81,6,N
CLM1648,49,F,1,80,69932.0,0,0,Own,54225,2023-01-15,Sunday,Parking Lot,2,1,23,Broker,1,12,Large,15839.0,Black,1010.0,413.0,1000,1538.0,10,8,N
CLM1649,69,F,0,29,75872.0,0,1,Own,89198,2023-03-04,Saturday,Highway,1,1,62,Phone,1,4,Medium,6789.0,Red,20420.0,2487.0,1500,1242.0,70,7,N
